"","county","n","year"
"3272","27113",5,2018
"3273","27115",3,2018
"3274","27119",2,2018
"3275","27127",1,2018
"3276","27129",9,2018
"3277","27131",12,2018
"3278","27133",2,2018
"3279","27135",1,2018
"3280","27139",56,2018
"3281","27143",2,2018
"3282","27145",30,2018
"3283","27147",13,2018
"3284","27149",3,2018
"3285","27153",3,2018
"3286","27155",1,2018
"3287","27157",37,2018
"3288","27159",3,2018
"3289","27161",9,2018
"3290","27167",11,2018
"3291","27169",10,2018
"3292","27173",1,2018
"3293","27009",0,2018
"3294","27043",0,2018
"3295","27065",0,2018
"3296","27073",0,2018
"3297","27095",0,2018
"3298","27105",0,2018
"3299","27117",0,2018
"3300","27121",0,2018
"3301","27125",0,2018
"3302","27151",0,2018
"3303","27165",0,2018
"3304","24027",1015,2018
"3305","27029",0,2018
"3306","27071",0,2018
"3307","27087",0,2018
"3308","36061",1474,2018
"3309","37141",10,2018
"3310","51510",315,2018
"3311","36047",689,2018
"3312","27077",0,2018
"3313","34023",1601,2018
"3314","47093",285,2018
"3315","51149",6,2018
"3316","27001",0,2019
"3317","27005",5,2019
"3318","27007",7,2019
"3319","27011",1,2019
"3320","27013",32,2019
"3321","27015",10,2019
"3322","27017",1,2019
"3323","27019",211,2019
"3324","27021",13,2019
"3325","27023",1,2019
"3326","27025",27,2019
"3327","27027",16,2019
"3328","27031",3,2019
"3329","27033",2,2019
"3330","27035",21,2019
"3331","27039",9,2019
"3332","27041",7,2019
"3333","27045",4,2019
"3334","27047",6,2019
"3335","27049",20,2019
"3336","27051",1,2019
"3337","27055",8,2019
"3338","27057",6,2019
"3339","27059",17,2019
"3340","27061",8,2019
"3341","27063",0,2019
"3342","27067",14,2019
"3343","27069",1,2019
"3344","27075",3,2019
"3345","27079",18,2019
"3346","27081",1,2019
"3347","27083",2,2019
"3348","27085",10,2019
"3349","27089",1,2019
"3350","27091",3,2019
"3351","27093",6,2019
"3352","27097",5,2019
"3353","27099",6,2019
"3354","27101",2,2019
"3355","27103",21,2019
"3356","27107",3,2019
"3357","27109",213,2019
"3358","27111",19,2019
"3359","27113",2,2019
"3360","27115",2,2019
"3361","27119",4,2019
"3362","27127",0,2019
"3363","27129",3,2019
"3364","27131",40,2019
"3365","27133",1,2019
"3366","27135",0,2019
"3367","27139",220,2019
"3368","27143",6,2019
"3369","27145",52,2019
"3370","27147",13,2019
"3371","27149",5,2019
"3372","27153",3,2019
"3373","27155",1,2019
"3374","27157",12,2019
"3375","27159",3,2019
"3376","27161",14,2019
"3377","27167",0,2019
"3378","27169",11,2019
"3379","27173",1,2019
"3380","27009",9,2019
"3381","27043",2,2019
"3382","27065",2,2019
"3383","27073",1,2019
"3384","27095",6,2019
"3385","27105",4,2019
"3386","27117",1,2019
"3387","27121",2,2019
"3388","27125",3,2019
"3389","27151",1,2019
"3390","27165",2,2019
"3391","24027",1691,2019
"3392","27029",0,2019
"3393","27071",0,2019
"3394","27087",0,2019
"3395","36061",1967,2019
"3396","37141",15,2019
"3397","51510",442,2019
"3398","36047",1175,2019
"3399","27077",0,2019
"3400","34023",2689,2019
"3401","47093",391,2019
"3402","51149",10,2019
"3403","27001",3,2020
"3404","27005",7,2020
"3405","27007",15,2020
"3406","27011",1,2020
"3407","27013",45,2020
"3408","27015",14,2020
"3409","27017",6,2020
"3410","27019",301,2020
"3411","27021",20,2020
"3412","27023",2,2020
"3413","27025",47,2020
"3414","27027",25,2020
"3415","27031",9,2020
"3416","27033",4,2020
"3417","27035",32,2020
"3418","27039",12,2020
"3419","27041",14,2020
"3420","27045",5,2020
"3421","27047",12,2020
"3422","27049",30,2020
"3423","27051",1,2020
"3424","27055",12,2020
"3425","27057",9,2020
"3426","27059",23,2020
"3427","27061",15,2020
"3428","27063",1,2020
"3429","27067",22,2020
"3430","27069",0,2020
"3431","27075",7,2020
"3432","27079",25,2020
"3433","27081",3,2020
"3434","27083",2,2020
"3435","27085",25,2020
"3436","27089",1,2020
"3437","27091",4,2020
"3438","27093",6,2020
"3439","27097",12,2020
"3440","27099",11,2020
"3441","27101",2,2020
"3442","27103",35,2020
"3443","27107",0,2020
"3444","27109",330,2020
"3445","27111",21,2020
"3446","27113",0,2020
"3447","27115",3,2020
"3448","27119",2,2020
"3449","27127",0,2020
"3450","27129",4,2020
"3451","27131",66,2020
"3452","27133",4,2020
"3453","27135",2,2020
"3454","27139",356,2020
"3455","27143",8,2020
"3456","27145",93,2020
"3457","27147",19,2020
"3458","27149",6,2020
"3459","27153",4,2020
"3460","27155",1,2020
"3461","27157",20,2020
"3462","27159",4,2020
"3463","27161",6,2020
"3464","27167",1,2020
"3465","27169",23,2020
"3466","27173",0,2020
"3467","27009",16,2020
"3468","27043",3,2020
"3469","27065",5,2020
"3470","27073",0,2020
"3471","27095",10,2020
"3472","27105",4,2020
"3473","27117",0,2020
"3474","27121",5,2020
"3475","27125",2,2020
"3476","27151",3,2020
"3477","27165",2,2020
"3478","24027",2188,2020
"3479","27029",0,2020
"3480","27071",0,2020
"3481","27087",0,2020
"3482","36061",2553,2020
"3483","37141",37,2020
"3484","51510",603,2020
"3485","36047",1887,2020
"3486","27077",0,2020
"3487","34023",4135,2020
"3488","47093",514,2020
"3489","51149",12,2020
"3490","27001",16,2021
"3491","27005",18,2021
"3492","27007",32,2021
"3493","27011",3,2021
"3494","27013",49,2021
"3495","27015",5,2021
"3496","27017",11,2021
"3497","27019",625,2021
"3498","27021",23,2021
"3499","27023",7,2021
"3500","27025",84,2021
"3501","27027",16,2021
"3502","27031",11,2021
"3503","27033",5,2021
"3504","27035",41,2021
"3505","27039",24,2021
"3506","27041",24,2021
"3507","27045",9,2021
"3508","27047",18,2021
"3509","27049",122,2021
"3510","27051",16,2021
"3511","27055",26,2021
"3512","27057",18,2021
"3513","27059",23,2021
"3514","27061",30,2021
"3515","27063",7,2021
"3516","27067",44,2021
"3517","27069",1,2021
"3518","27075",9,2021
"3519","27079",30,2021
"3520","27081",5,2021
"3521","27083",5,2021
"3522","27085",17,2021
"3523","27089",3,2021
"3524","27091",5,2021
"3525","27093",10,2021
"3526","27097",39,2021
"3527","27099",16,2021
"3528","27101",2,2021
"3529","27103",96,2021
"3530","27107",2,2021
"3531","27109",381,2021
"3532","27111",21,2021
"3533","27113",10,2021
"3534","27115",11,2021
"3535","27119",8,2021
"3536","27127",6,2021
"3537","27129",29,2021
"3538","27131",54,2021
"3539","27133",9,2021
"3540","27135",7,2021
"3541","27139",189,2021
"3542","27143",21,2021
"3543","27145",164,2021
"3544","27147",36,2021
"3545","27149",7,2021
"3546","27153",9,2021
"3547","27155",1,2021
"3548","27157",102,2021
"3549","27159",6,2021
"3550","27161",15,2021
"3551","27167",35,2021
"3552","27169",41,2021
"3553","27173",1,2021
"3554","27009",4,2021
"3555","27043",3,2021
"3556","27065",4,2021
"3557","27073",3,2021
"3558","27095",2,2021
"3559","27105",4,2021
"3560","27117",1,2021
"3561","27121",0,2021
"3562","27125",3,2021
"3563","27151",0,2021
"3564","27165",2,2021
"3565","24027",3057,2021
"3566","27029",1,2021
"3567","27071",1,2021
"3568","27087",1,2021
"3569","36061",3435,2021
"3570","37141",73,2021
"3571","51510",894,2021
"3572","36047",3072,2021
"3573","27077",0,2021
"3574","34023",6483,2021
"3575","47093",1097,2021
"3576","51149",31,2021
"3577","27001",14,2022
"3578","27005",29,2022
"3579","27007",39,2022
"3580","27011",2,2022
"3581","27013",66,2022
"3582","27015",10,2022
"3583","27017",18,2022
"3584","27019",945,2022
"3585","27021",37,2022
"3586","27023",10,2022
"3587","27025",139,2022
"3588","27027",19,2022
"3589","27031",15,2022
"3590","27033",8,2022
"3591","27035",69,2022
"3592","27039",45,2022
"3593","27041",42,2022
"3594","27045",13,2022
"3595","27047",23,2022
"3596","27049",196,2022
"3597","27051",32,2022
"3598","27055",35,2022
"3599","27057",23,2022
"3600","27059",36,2022
"3601","27061",33,2022
"3602","27063",14,2022
"3603","27067",67,2022
"3604","27069",3,2022
"3605","27075",17,2022
"3606","27079",52,2022
"3607","27081",6,2022
"3608","27083",9,2022
"3609","27085",26,2022
"3610","27089",3,2022
"3611","27091",15,2022
"3612","27093",12,2022
"3613","27097",56,2022
"3614","27099",41,2022
"3615","27101",4,2022
"3616","27103",148,2022
"3617","27107",2,2022
"3618","27109",536,2022
"3619","27111",33,2022
"3620","27113",9,2022
"3621","27115",24,2022
"3622","27119",10,2022
"3623","27127",8,2022
"3624","27129",41,2022
"3625","27131",77,2022
"3626","27133",11,2022
"3627","27135",10,2022
"3628","27139",280,2022
"3629","27143",30,2022
"3630","27145",222,2022
"3631","27147",61,2022
"3632","27149",11,2022
"3633","27153",17,2022
"3634","27155",1,2022
"3635","27157",150,2022
"3636","27159",8,2022
"3637","27161",26,2022
"3638","27167",46,2022
"3639","27169",62,2022
"3640","27173",1,2022
"3641","27009",8,2022
"3642","27043",6,2022
"3643","27065",8,2022
"3644","27073",1,2022
"3645","27095",4,2022
"3646","27105",6,2022
"3647","27117",6,2022
"3648","27121",3,2022
"3649","27125",5,2022
"3650","27151",2,2022
"3651","27165",2,2022
"3652","24027",4971,2022
"3653","27029",5,2022
"3654","27071",8,2022
"3655","27087",0,2022
"3656","36061",4723,2022
"3657","37141",147,2022
"3658","51510",1414,2022
"3659","36047",4394,2022
"3660","27077",0,2022
"3661","34023",9505,2022
"3662","47093",2367,2022
"3663","51149",43,2022
"3664","27001",22,2023
"3665","27005",37,2023
"3666","27007",47,2023
"3667","27011",4,2023
"3668","27013",88,2023
"3669","27015",16,2023
"3670","27017",39,2023
"3671","27019",1430,2023
"3672","27021",55,2023
"3673","27023",17,2023
"3674","27025",208,2023
"3675","27027",25,2023
"3676","27031",22,2023
"3677","27033",10,2023
"3678","27035",105,2023
"3679","27039",76,2023
"3680","27041",79,2023
"3681","27045",20,2023
"3682","27047",34,2023
"3683","27049",292,2023
"3684","27051",48,2023
"3685","27055",49,2023
"3686","27057",38,2023
"3687","27059",53,2023
"3688","27061",54,2023
"3689","27063",18,2023
"3690","27067",108,2023
"3691","27069",4,2023
"3692","27075",26,2023
"3693","27079",69,2023
"3694","27081",8,2023
"3695","27083",14,2023
"3696","27085",41,2023
"3697","27089",5,2023
"3698","27091",26,2023
"3699","27093",18,2023
"3700","27097",77,2023
"3701","27099",62,2023
"3702","27101",5,2023
"3703","27103",206,2023
"3704","27107",6,2023
"3705","27109",795,2023
"3706","27111",70,2023
"3707","27113",11,2023
"3708","27115",33,2023
"3709","27119",12,2023
"3710","27127",13,2023
"3711","27129",53,2023
"3712","27131",131,2023
"3713","27133",11,2023
"3714","27135",14,2023
"3715","27139",459,2023
"3716","27143",54,2023
"3717","27145",347,2023
"3718","27147",91,2023
"3719","27149",14,2023
"3720","27153",28,2023
"3721","27155",0,2023
"3722","27157",219,2023
"3723","27159",7,2023
"3724","27161",31,2023
"3725","27167",65,2023
"3726","27169",98,2023
"3727","27173",3,2023
"3728","27009",12,2023
"3729","27043",9,2023
"3730","27065",11,2023
"3731","27073",3,2023
"3732","27095",9,2023
"3733","27105",7,2023
"3734","27117",10,2023
"3735","27121",6,2023
"3736","27125",8,2023
"3737","27151",2,2023
"3738","27165",4,2023
"3739","24027",7870,2023
"3740","27029",7,2023
"3741","27071",9,2023
"3742","27087",2,2023
"3743","36061",6317,2023
"3744","37141",229,2023
"3745","51510",2335,2023
"3746","36047",8076,2023
"3747","27077",1,2023
"3748","34023",18806,2023
"3749","47093",4002,2023
"3750","51149",65,2023
"3751","23001",29,2018
"3752","23003",1,2018
"3753","23005",194,2018
"3754","23007",2,2018
"3755","23009",31,2018
"3756","23011",19,2018
"3757","23013",15,2018
"3758","23015",14,2018
"3759","23017",26,2018
"3760","23019",26,2018
"3761","23021",1,2018
"3762","23023",41,2018
"3763","23025",3,2018
"3764","23027",21,2018
"3765","23029",2,2018
"3766","23031",66,2018
"3767","24033",589,2018
"3768","36059",2193,2018
"3769","51710",147,2018
"3770","34039",1015,2018
"3771","51013",572,2018
"3772","34029",252,2018
"3773","34007",606,2018
"3774","48041",62,2018
"3775","23001",44,2019
"3776","23003",2,2019
"3777","23005",384,2019
"3778","23007",3,2019
"3779","23009",55,2019
"3780","23011",42,2019
"3781","23013",34,2019
"3782","23015",37,2019
"3783","23017",40,2019
"3784","23019",45,2019
"3785","23021",2,2019
"3786","23023",73,2019
"3787","23025",9,2019
"3788","23027",37,2019
"3789","23029",4,2019
"3790","23031",149,2019
"3791","24033",993,2019
"3792","36059",3274,2019
"3793","51710",176,2019
"3794","34039",1567,2019
"3795","51013",863,2019
"3796","34029",461,2019
"3797","34007",994,2019
"3798","48041",111,2019
"3799","23001",58,2020
"3800","23003",3,2020
"3801","23005",575,2020
"3802","23007",3,2020
"3803","23009",78,2020
"3804","23011",65,2020
"3805","23013",52,2020
"3806","23015",60,2020
"3807","23017",53,2020
"3808","23019",63,2020
"3809","23021",2,2020
"3810","23023",104,2020
"3811","23025",14,2020
"3812","23027",53,2020
"3813","23029",5,2020
"3814","23031",232,2020
"3815","24033",1403,2020
"3816","36059",4497,2020
"3817","51710",250,2020
"3818","34039",2278,2020
"3819","51013",1151,2020
"3820","34029",1033,2020
"3821","34007",1498,2020
"3822","48041",163,2020
"3823","23001",92,2021
"3824","23003",9,2021
"3825","23005",1013,2021
"3826","23007",10,2021
"3827","23009",124,2021
"3828","23011",93,2021
"3829","23013",80,2021
"3830","23015",106,2021
"3831","23017",76,2021
"3832","23019",110,2021
"3833","23021",11,2021
"3834","23023",164,2021
"3835","23025",24,2021
"3836","23027",71,2021
"3837","23029",11,2021
"3838","23031",394,2021
"3839","24033",2170,2021
"3840","36059",7644,2021
"3841","51710",407,2021
"3842","34039",3887,2021
"3843","51013",1701,2021
"3844","34029",1986,2021
"3845","34007",2169,2021
"3846","48041",278,2021
"3847","23001",166,2022
"3848","23003",20,2022
"3849","23005",1601,2022
"3850","23007",19,2022
"3851","23009",183,2022
"3852","23011",141,2022
"3853","23013",138,2022
"3854","23015",156,2022
"3855","23017",104,2022
"3856","23019",185,2022
"3857","23021",21,2022
"3858","23023",254,2022
"3859","23025",38,2022
"3860","23027",118,2022
"3861","23029",20,2022
"3862","23031",652,2022
"3863","24033",3778,2022
"3864","36059",11184,2022
"3865","51710",567,2022
"3866","34039",7947,2022
"3867","51013",2478,2022
"3868","34029",3184,2022
"3869","34007",3011,2022
"3870","48041",418,2022
"3871","23001",212,2023
"3872","23003",32,2023
"3873","23005",2157,2023
"3874","23007",33,2023
"3875","23009",267,2023
"3876","23011",184,2023
"3877","23013",203,2023
"3878","23015",221,2023
"3879","23017",139,2023
"3880","23019",273,2023
"3881","23021",21,2023
"3882","23023",369,2023
"3883","23025",54,2023
"3884","23027",164,2023
"3885","23029",23,2023
"3886","23031",924,2023
"3887","24033",6218,2023
"3888","36059",17069,2023
"3889","51710",868,2023
"3890","34039",13840,2023
"3891","51013",3635,2023
"3892","34029",4960,2023
"3893","34007",5029,2023
"3894","48041",2322,2023
"3895","24001",17,2018
"3896","24009",56,2018
"3897","24011",13,2018
"3898","24013",124,2018
"3899","24015",39,2018
"3900","24017",84,2018
"3901","24019",15,2018
"3902","24021",334,2018
"3903","24023",5,2018
"3904","24025",146,2018
"3905","24029",8,2018
"3906","24035",49,2018
"3907","24037",58,2018
"3908","24039",5,2018
"3909","24041",49,2018
"3910","24043",67,2018
"3911","24045",25,2018
"3912","24047",21,2018
"3913","24510",628,2018
"3914","24001",26,2019
"3915","24009",118,2019
"3916","24011",8,2019
"3917","24013",249,2019
"3918","24015",73,2019
"3919","24017",159,2019
"3920","24019",18,2019
"3921","24021",597,2019
"3922","24023",7,2019
"3923","24025",256,2019
"3924","24029",14,2019
"3925","24035",70,2019
"3926","24037",110,2019
"3927","24039",3,2019
"3928","24041",55,2019
"3929","24043",117,2019
"3930","24045",43,2019
"3931","24047",36,2019
"3932","24510",700,2019
"3933","24001",37,2020
"3934","24009",162,2020
"3935","24011",7,2020
"3936","24013",359,2020
"3937","24015",99,2020
"3938","24017",229,2020
"3939","24019",24,2020
"3940","24021",840,2020
"3941","24023",15,2020
"3942","24025",378,2020
"3943","24029",16,2020
"3944","24035",96,2020
"3945","24037",166,2020
"3946","24039",3,2020
"3947","24041",88,2020
"3948","24043",156,2020
"3949","24045",59,2020
"3950","24047",54,2020
"3951","24510",855,2020
"3952","24001",46,2021
"3953","24009",242,2021
"3954","24011",25,2021
"3955","24013",520,2021
"3956","24015",154,2021
"3957","24017",422,2021
"3958","24019",32,2021
"3959","24021",1235,2021
"3960","24023",26,2021
"3961","24025",578,2021
"3962","24029",33,2021
"3963","24035",145,2021
"3964","24037",261,2021
"3965","24039",5,2021
"3966","24041",132,2021
"3967","24043",226,2021
"3968","24045",88,2021
"3969","24047",76,2021
"3970","24510",1231,2021
"3971","24001",98,2022
"3972","24009",406,2022
"3973","24011",70,2022
"3974","24013",815,2022
"3975","24015",239,2022
"3976","24017",763,2022
"3977","24019",58,2022
"3978","24021",2097,2022
"3979","24023",34,2022
"3980","24025",979,2022
"3981","24029",47,2022
"3982","24035",242,2022
"3983","24037",424,2022
"3984","24039",9,2022
"3985","24041",225,2022
"3986","24043",343,2022
"3987","24045",157,2022
"3988","24047",159,2022
"3989","24510",2110,2022
"3990","24001",198,2023
"3991","24009",632,2023
"3992","24011",128,2023
"3993","24013",1201,2023
